panel,release_id,fiscal_year,indicator_id,indicator_name,prefecture_code,prefecture_name,rate_lower_per_100k,rate_upper_per_100k,point_rate_per_100k,rank_best_possible,rank_worst_possible,ranking_status,suppression_subtype
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,12,千葉県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,13,東京都,0.5995,0.5995,,1.0,1.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,14,神奈川県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,15,新潟県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,16,富山県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,17,石川県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,18,福井県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,19,山梨県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,20,長野県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,21,岐阜県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,22,静岡県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,24,三重県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,25,滋賀県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,26,京都府,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,27,大阪府,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,28,兵庫県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,29,奈良県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,30,和歌山県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,31,鳥取県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,32,島根県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,33,岡山県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,34,広島県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,35,山口県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,36,徳島県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,37,香川県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,38,愛媛県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,39,高知県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,40,福岡県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,41,佐賀県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,42,長崎県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,43,熊本県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,44,大分県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,45,宮崎県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,46,鹿児島県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,47,沖縄県,0.0,0.0,,45.0,45.0,interval_ranked,not_suppressed
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,08,茨城県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.11,2024,IND_5220077,血行性歯髄炎,23,愛知県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,13,東京都,0.8213,0.8213,,1.0,1.0,interval_ranked,not_suppressed
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,01,北海道,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,02,青森県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,03,岩手県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,04,宮城県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,05,秋田県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,06,山形県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,07,福島県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,08,茨城県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,09,栃木県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,10,群馬県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,11,埼玉県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,12,千葉県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,14,神奈川県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,15,新潟県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,16,富山県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,17,石川県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,18,福井県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,19,山梨県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,20,長野県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,21,岐阜県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,22,静岡県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,23,愛知県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,24,三重県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,25,滋賀県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,26,京都府,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,27,大阪府,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,28,兵庫県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,29,奈良県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,30,和歌山県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,31,鳥取県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,32,島根県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,33,岡山県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,34,広島県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,35,山口県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,36,徳島県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,37,香川県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,38,愛媛県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,39,高知県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,40,福岡県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,41,佐賀県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,42,長崎県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,43,熊本県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,44,大分県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,45,宮崎県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,46,鹿児島県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.2,2015,IND_5220077,血行性歯髄炎,47,沖縄県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,01,北海道,0.0187,0.1682,,41.0,41.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,02,青森県,0.0773,0.6961,,17.0,18.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,03,岩手県,0.0789,0.7098,,16.0,17.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,04,宮城県,0.0429,0.3863,,35.0,35.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,05,秋田県,0.099,0.8911,,10.0,11.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,06,山形県,0.0898,0.8086,,13.0,14.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,07,福島県,0.0526,0.4734,,28.0,28.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,08,茨城県,0.0344,0.3098,,38.0,38.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,09,栃木県,0.0509,0.4578,,30.0,30.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,10,群馬県,0.0508,0.4575,,31.0,31.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,11,埼玉県,0.0137,0.1235,,44.0,44.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,12,千葉県,0.016,0.1443,,43.0,43.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,13,東京都,0.6092,0.6092,0.6092,1.0,1.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,14,神奈川県,0.0109,0.0984,,47.0,47.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,15,新潟県,0.0437,0.3937,,34.0,34.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,16,富山県,0.0943,0.8483,,11.0,12.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,17,石川県,0.0869,0.7819,,14.0,15.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,18,福井県,0.1279,1.1509,,5.0,6.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,19,山梨県,0.1205,1.0843,,7.0,8.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,20,長野県,0.0479,0.431,,33.0,33.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,21,岐阜県,0.0495,0.4451,,32.0,32.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,22,静岡県,0.0271,0.244,,39.0,39.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,23,愛知県,0.0133,0.1199,,45.0,45.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,24,三重県,0.0553,0.4978,,27.0,27.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,25,滋賀県,0.0708,0.6369,,22.0,23.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,26,京都府,0.0384,0.3455,,36.0,36.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,27,大阪府,0.0113,0.1019,,46.0,46.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,28,兵庫県,0.0181,0.163,,42.0,42.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,29,奈良県,0.0737,0.6637,,18.0,19.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,30,和歌山県,0.1048,0.9434,,8.0,9.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,31,鳥取県,0.1754,1.5789,,1.0,2.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,32,島根県,0.1449,1.3043,,2.0,3.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,33,岡山県,0.0522,0.47,,29.0,29.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,34,広島県,0.0352,0.3172,,37.0,37.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,35,山口県,0.0717,0.6456,,21.0,22.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,36,徳島県,0.1333,1.2,,4.0,5.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,37,香川県,0.1029,0.9259,,9.0,10.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,38,愛媛県,0.0727,0.6545,,20.0,21.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,39,高知県,0.1387,1.2483,,3.0,4.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,40,福岡県,0.0196,0.1763,,40.0,40.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,41,佐賀県,0.1208,1.087,,6.0,7.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,42,長崎県,0.0732,0.6584,,19.0,20.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,43,熊本県,0.0564,0.5073,,26.0,26.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,44,大分県,0.0862,0.7759,,15.0,16.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,45,宮崎県,0.0912,0.8212,,12.0,13.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,46,鹿児島県,0.0611,0.5498,,25.0,25.0,interval_ranked,primary_low_count
B_rank_intervals,No.3,2016,IND_5220077,血行性歯髄炎,47,沖縄県,0.0695,0.6254,,23.0,24.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,01,北海道,0.0188,0.1692,,41.0,41.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,02,青森県,0.0782,0.7042,,18.0,18.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,03,岩手県,0.0797,0.7171,,17.0,17.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,04,宮城県,0.043,0.3874,,35.0,35.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,05,秋田県,0.1004,0.9036,,10.0,11.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,06,山形県,0.0907,0.8167,,13.0,14.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,07,福島県,0.0531,0.4782,,28.0,28.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,08,茨城県,0.0346,0.3112,,38.0,38.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,09,栃木県,0.0511,0.4599,,30.0,30.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,10,群馬県,0.051,0.4592,,31.0,31.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,11,埼玉県,0.0137,0.1231,,44.0,44.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,12,千葉県,0.016,0.1441,,43.0,43.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,13,東京都,0.7287,0.7287,0.7287,1.0,1.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,14,神奈川県,0.0109,0.0983,,47.0,47.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,15,新潟県,0.0441,0.397,,34.0,34.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,16,富山県,0.0947,0.8523,,11.0,12.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,17,石川県,0.0872,0.7847,,14.0,15.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,18,福井県,0.1284,1.1553,,5.0,6.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,19,山梨県,0.1215,1.0936,,6.0,7.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,20,長野県,0.0482,0.4335,,33.0,33.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,21,岐阜県,0.0498,0.4482,,32.0,32.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,22,静岡県,0.0272,0.2449,,39.0,39.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,23,愛知県,0.0133,0.1196,,45.0,45.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,24,三重県,0.0556,0.5,,27.0,27.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,25,滋賀県,0.0708,0.6369,,23.0,23.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,26,京都府,0.0385,0.3463,,36.0,36.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,27,大阪府,0.0113,0.102,,46.0,46.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,28,兵庫県,0.0182,0.1635,,42.0,42.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,29,奈良県,0.0742,0.6677,,19.0,19.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,30,和歌山県,0.1058,0.9524,,8.0,9.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,31,鳥取県,0.177,1.5929,,1.0,2.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,32,島根県,0.146,1.3139,,2.0,3.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,33,岡山県,0.0524,0.4719,,29.0,29.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,34,広島県,0.0353,0.3181,,37.0,37.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,35,山口県,0.0723,0.6508,,22.0,22.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,36,徳島県,0.1346,1.2113,,4.0,5.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,37,香川県,0.1034,0.9307,,9.0,10.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,38,愛媛県,0.0733,0.6598,,21.0,21.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,39,高知県,0.1401,1.2605,,3.0,4.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,40,福岡県,0.0196,0.1762,,40.0,40.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,41,佐賀県,0.1214,1.0922,,7.0,8.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,42,長崎県,0.0739,0.6647,,20.0,20.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,43,熊本県,0.0567,0.5099,,26.0,26.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,44,大分県,0.0868,0.7812,,15.0,16.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,45,宮崎県,0.0918,0.8264,,12.0,13.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,46,鹿児島県,0.0615,0.5535,,25.0,25.0,interval_ranked,primary_low_count
B_rank_intervals,No.4,2017,IND_5220077,血行性歯髄炎,47,沖縄県,0.0693,0.6237,,24.0,24.0,interval_ranked,primary_low_count
B_rank_intervals,No.5,2018,IND_5220077,血行性歯髄炎,13,東京都,0.5933,0.5933,,1.0,1.0,interval_ranked,not_suppressed
B_rank_intervals,No.5,2018,IND_5220077,血行性歯髄炎,23,愛知県,0.1858,0.1858,,2.0,2.0,interval_ranked,not_suppressed
B_rank_intervals,No.5,2018,IND_5220077,血行性歯髄炎,01,北海道,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.5,2018,IND_5220077,血行性歯髄炎,02,青森県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.5,2018,IND_5220077,血行性歯髄炎,03,岩手県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.5,2018,IND_5220077,血行性歯髄炎,04,宮城県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.5,2018,IND_5220077,血行性歯髄炎,05,秋田県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.5,2018,IND_5220077,血行性歯髄炎,06,山形県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.5,2018,IND_5220077,血行性歯髄炎,07,福島県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.5,2018,IND_5220077,血行性歯髄炎,08,茨城県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.5,2018,IND_5220077,血行性歯髄炎,09,栃木県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.5,2018,IND_5220077,血行性歯髄炎,10,群馬県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.5,2018,IND_5220077,血行性歯髄炎,11,埼玉県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.5,2018,IND_5220077,血行性歯髄炎,12,千葉県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.5,2018,IND_5220077,血行性歯髄炎,14,神奈川県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
B_rank_intervals,No.5,2018,IND_5220077,血行性歯髄炎,15,新潟県,,,,,,ranking_not_supported_ambiguous,ambiguous_suppression
