release_id,fiscal_year,indicator_id,indicator_name,prefecture_code,prefecture_name,population,cell_state,suppression_subtype,count_lower,count_upper,rate_lower_per_100k,rate_upper_per_100k,rate_status
No.5,2018,IND_5220077,血行性歯髄炎,08,茨城県,2877000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,09,栃木県,1946000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,10,群馬県,1952000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,11,埼玉県,7330000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,12,千葉県,6255000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,13,東京都,13822000,observed,not_suppressed,82.0,82.0,0.5933,0.5933,point_identified
No.5,2018,IND_5220077,血行性歯髄炎,14,神奈川県,9177000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,15,新潟県,2246000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,16,富山県,1050000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,17,石川県,1143000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,18,福井県,774000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,19,山梨県,817000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,20,長野県,2063000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,21,岐阜県,1997000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,22,静岡県,3659000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,23,愛知県,7537000,observed,not_suppressed,14.0,14.0,0.1858,0.1858,point_identified
No.5,2018,IND_5220077,血行性歯髄炎,24,三重県,1791000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,25,滋賀県,1412000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,26,京都府,2591000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,27,大阪府,8813000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,28,兵庫県,5484000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,29,奈良県,1339000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,30,和歌山県,935000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,31,鳥取県,560000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,32,島根県,680000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,33,岡山県,1898000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,34,広島県,2817000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,35,山口県,1370000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,36,徳島県,736000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,37,香川県,962000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,38,愛媛県,1352000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,39,高知県,706000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,40,福岡県,5107000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,41,佐賀県,819000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,42,長崎県,1341000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,43,熊本県,1757000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,44,大分県,1144000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,45,宮崎県,1081000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,46,鹿児島県,1614000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,47,沖縄県,1448000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,01,北海道,5286000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,02,青森県,1263000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,03,岩手県,1241000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,04,宮城県,2316000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,05,秋田県,981000,observed,not_suppressed,17.0,17.0,1.7329,1.7329,point_identified
No.5,2018,IND_8843319,限局型若年性歯周炎,06,山形県,1090000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,07,福島県,1864000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,08,茨城県,2877000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,09,栃木県,1946000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,10,群馬県,1952000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,11,埼玉県,7330000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,12,千葉県,6255000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,13,東京都,13822000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,14,神奈川県,9177000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,15,新潟県,2246000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,16,富山県,1050000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,17,石川県,1143000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,18,福井県,774000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,19,山梨県,817000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,20,長野県,2063000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,21,岐阜県,1997000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,22,静岡県,3659000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,23,愛知県,7537000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,24,三重県,1791000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,25,滋賀県,1412000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,26,京都府,2591000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,27,大阪府,8813000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,28,兵庫県,5484000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,29,奈良県,1339000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,30,和歌山県,935000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,31,鳥取県,560000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,32,島根県,680000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,33,岡山県,1898000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,34,広島県,2817000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,35,山口県,1370000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,36,徳島県,736000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,37,香川県,962000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,38,愛媛県,1352000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,39,高知県,706000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,40,福岡県,5107000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,41,佐賀県,819000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,42,長崎県,1341000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,43,熊本県,1757000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,44,大分県,1144000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,45,宮崎県,1081000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,46,鹿児島県,1614000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_8843319,限局型若年性歯周炎,47,沖縄県,1448000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5210011,根充済み,01,北海道,5250000,observed,not_suppressed,15797.0,15797.0,300.8952,300.8952,point_identified
No.6,2019,IND_5210011,根充済み,02,青森県,1246000,observed,not_suppressed,5904.0,5904.0,473.8363,473.8363,point_identified
No.6,2019,IND_5210011,根充済み,03,岩手県,1227000,observed,not_suppressed,1376.0,1376.0,112.1434,112.1434,point_identified
No.6,2019,IND_5210011,根充済み,04,宮城県,2306000,observed,not_suppressed,2120.0,2120.0,91.9341,91.9341,point_identified
No.6,2019,IND_5210011,根充済み,05,秋田県,966000,observed,not_suppressed,2012.0,2012.0,208.2816,208.2816,point_identified
No.6,2019,IND_5210011,根充済み,06,山形県,1078000,observed,not_suppressed,3857.0,3857.0,357.7922,357.7922,point_identified
No.6,2019,IND_5210011,根充済み,07,福島県,1846000,observed,not_suppressed,4491.0,4491.0,243.2828,243.2828,point_identified
No.6,2019,IND_5210011,根充済み,08,茨城県,2860000,observed,not_suppressed,7233.0,7233.0,252.9021,252.9021,point_identified
No.6,2019,IND_5210011,根充済み,09,栃木県,1934000,observed,not_suppressed,5054.0,5054.0,261.3237,261.3237,point_identified
No.6,2019,IND_5210011,根充済み,10,群馬県,1942000,observed,not_suppressed,12059.0,12059.0,620.9578,620.9578,point_identified
No.6,2019,IND_5210011,根充済み,11,埼玉県,7350000,observed,not_suppressed,15813.0,15813.0,215.1429,215.1429,point_identified
No.6,2019,IND_5210011,根充済み,12,千葉県,6259000,observed,not_suppressed,7094.0,7094.0,113.3408,113.3408,point_identified
No.6,2019,IND_5210011,根充済み,13,東京都,13921000,observed,not_suppressed,24263.0,24263.0,174.2906,174.2906,point_identified
No.6,2019,IND_5210011,根充済み,14,神奈川県,9198000,observed,not_suppressed,18115.0,18115.0,196.945,196.945,point_identified
No.6,2019,IND_5210011,根充済み,15,新潟県,2223000,observed,not_suppressed,131080.0,131080.0,5896.5362,5896.5362,point_identified
No.6,2019,IND_5210011,根充済み,16,富山県,1044000,observed,not_suppressed,10400.0,10400.0,996.1686,996.1686,point_identified
No.6,2019,IND_5210011,根充済み,17,石川県,1138000,observed,not_suppressed,955.0,955.0,83.9192,83.9192,point_identified
No.6,2019,IND_5210011,根充済み,18,福井県,768000,observed,not_suppressed,1220.0,1220.0,158.8542,158.8542,point_identified
No.6,2019,IND_5210011,根充済み,19,山梨県,811000,observed,not_suppressed,466.0,466.0,57.4599,57.4599,point_identified
No.6,2019,IND_5210011,根充済み,20,長野県,2049000,observed,not_suppressed,15674.0,15674.0,764.9585,764.9585,point_identified
No.6,2019,IND_5210011,根充済み,21,岐阜県,1987000,observed,not_suppressed,2349.0,2349.0,118.2184,118.2184,point_identified
No.6,2019,IND_5210011,根充済み,22,静岡県,3644000,observed,not_suppressed,8912.0,8912.0,244.5664,244.5664,point_identified
No.6,2019,IND_5210011,根充済み,23,愛知県,7552000,observed,not_suppressed,7050.0,7050.0,93.3528,93.3528,point_identified
No.6,2019,IND_5210011,根充済み,24,三重県,1781000,observed,not_suppressed,4289.0,4289.0,240.8198,240.8198,point_identified
No.6,2019,IND_5210011,根充済み,25,滋賀県,1414000,observed,not_suppressed,1556.0,1556.0,110.0424,110.0424,point_identified
No.6,2019,IND_5210011,根充済み,26,京都府,2583000,observed,not_suppressed,4556.0,4556.0,176.384,176.384,point_identified
No.6,2019,IND_5210011,根充済み,27,大阪府,8809000,observed,not_suppressed,227478.0,227478.0,2582.3362,2582.3362,point_identified
No.6,2019,IND_5210011,根充済み,28,兵庫県,5466000,observed,not_suppressed,18826.0,18826.0,344.4201,344.4201,point_identified
No.6,2019,IND_5210011,根充済み,29,奈良県,1330000,observed,not_suppressed,3959.0,3959.0,297.6692,297.6692,point_identified
No.6,2019,IND_5210011,根充済み,30,和歌山県,925000,observed,not_suppressed,2742.0,2742.0,296.4324,296.4324,point_identified
No.6,2019,IND_5210011,根充済み,31,鳥取県,556000,observed,not_suppressed,697.0,697.0,125.3597,125.3597,point_identified
No.6,2019,IND_5210011,根充済み,32,島根県,674000,observed,not_suppressed,1034.0,1034.0,153.4125,153.4125,point_identified
No.6,2019,IND_5210011,根充済み,33,岡山県,1890000,observed,not_suppressed,8003.0,8003.0,423.4392,423.4392,point_identified
No.6,2019,IND_5210011,根充済み,34,広島県,2804000,observed,not_suppressed,5530.0,5530.0,197.2183,197.2183,point_identified
No.6,2019,IND_5210011,根充済み,35,山口県,1358000,observed,not_suppressed,6061.0,6061.0,446.3181,446.3181,point_identified
No.6,2019,IND_5210011,根充済み,36,徳島県,728000,observed,not_suppressed,1453.0,1453.0,199.5879,199.5879,point_identified
No.6,2019,IND_5210011,根充済み,37,香川県,956000,observed,not_suppressed,5727.0,5727.0,599.0586,599.0586,point_identified
No.6,2019,IND_5210011,根充済み,38,愛媛県,1339000,observed,not_suppressed,2256.0,2256.0,168.4839,168.4839,point_identified
No.6,2019,IND_5210011,根充済み,39,高知県,698000,observed,not_suppressed,128.0,128.0,18.3381,18.3381,point_identified
No.6,2019,IND_5210011,根充済み,40,福岡県,5104000,observed,not_suppressed,1683.0,1683.0,32.9741,32.9741,point_identified
No.6,2019,IND_5210011,根充済み,41,佐賀県,815000,observed,not_suppressed,346.0,346.0,42.454,42.454,point_identified
No.6,2019,IND_5210011,根充済み,42,長崎県,1327000,observed,not_suppressed,3049.0,3049.0,229.7664,229.7664,point_identified
No.6,2019,IND_5210011,根充済み,43,熊本県,1748000,observed,not_suppressed,2627.0,2627.0,150.286,150.286,point_identified
No.6,2019,IND_5210011,根充済み,44,大分県,1135000,observed,not_suppressed,2086.0,2086.0,183.7885,183.7885,point_identified
No.6,2019,IND_5210011,根充済み,45,宮崎県,1073000,observed,not_suppressed,235.0,235.0,21.9012,21.9012,point_identified
No.6,2019,IND_5210011,根充済み,46,鹿児島県,1602000,observed,not_suppressed,60248.0,60248.0,3760.799,3760.799,point_identified
No.6,2019,IND_5210011,根充済み,47,沖縄県,1453000,observed,not_suppressed,2103.0,2103.0,144.735,144.735,point_identified
No.6,2019,IND_5220077,血行性歯髄炎,01,北海道,5250000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,02,青森県,1246000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,03,岩手県,1227000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,04,宮城県,2306000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,05,秋田県,966000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,06,山形県,1078000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,07,福島県,1846000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,08,茨城県,2860000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,09,栃木県,1934000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,10,群馬県,1942000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,11,埼玉県,7350000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,12,千葉県,6259000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,13,東京都,13921000,observed,not_suppressed,73.0,73.0,0.5244,0.5244,point_identified
No.6,2019,IND_5220077,血行性歯髄炎,14,神奈川県,9198000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,15,新潟県,2223000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,16,富山県,1044000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,17,石川県,1138000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,18,福井県,768000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,19,山梨県,811000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,20,長野県,2049000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,21,岐阜県,1987000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,22,静岡県,3644000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,23,愛知県,7552000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,24,三重県,1781000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,25,滋賀県,1414000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,26,京都府,2583000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,27,大阪府,8809000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,28,兵庫県,5466000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,29,奈良県,1330000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,30,和歌山県,925000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,31,鳥取県,556000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,32,島根県,674000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,33,岡山県,1890000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,34,広島県,2804000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,35,山口県,1358000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,36,徳島県,728000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,37,香川県,956000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,38,愛媛県,1339000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,39,高知県,698000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,40,福岡県,5104000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,41,佐賀県,815000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,42,長崎県,1327000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,43,熊本県,1748000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,44,大分県,1135000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,45,宮崎県,1073000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,46,鹿児島県,1602000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_5220077,血行性歯髄炎,47,沖縄県,1453000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,01,北海道,5250000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,02,青森県,1246000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,03,岩手県,1227000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,04,宮城県,2306000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,05,秋田県,966000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,06,山形県,1078000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,07,福島県,1846000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,08,茨城県,2860000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,09,栃木県,1934000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,10,群馬県,1942000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,11,埼玉県,7350000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,12,千葉県,6259000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,13,東京都,13921000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,14,神奈川県,9198000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,15,新潟県,2223000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,16,富山県,1044000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,17,石川県,1138000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,18,福井県,768000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,19,山梨県,811000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,20,長野県,2049000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,21,岐阜県,1987000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,22,静岡県,3644000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,23,愛知県,7552000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,24,三重県,1781000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,25,滋賀県,1414000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,26,京都府,2583000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,27,大阪府,8809000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,28,兵庫県,5466000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.6,2019,IND_8843319,限局型若年性歯周炎,29,奈良県,1330000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
