fiscal_year,population_year_or_date,prefecture_code,prefecture_name,population,source_name,source_path_or_url,denominator_definition,notes
2018,2018-10-01,32,島根県,680000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1101,総人口（男女計）2018-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1101; 千人×1000=人; ダウンロード 2026-07-07
2018,2018-10-01,33,岡山県,1898000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1101,総人口（男女計）2018-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1101; 千人×1000=人; ダウンロード 2026-07-07
2018,2018-10-01,34,広島県,2817000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1101,総人口（男女計）2018-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1101; 千人×1000=人; ダウンロード 2026-07-07
2018,2018-10-01,35,山口県,1370000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1101,総人口（男女計）2018-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1101; 千人×1000=人; ダウンロード 2026-07-07
2018,2018-10-01,36,徳島県,736000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1101,総人口（男女計）2018-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1101; 千人×1000=人; ダウンロード 2026-07-07
2018,2018-10-01,37,香川県,962000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1101,総人口（男女計）2018-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1101; 千人×1000=人; ダウンロード 2026-07-07
2018,2018-10-01,38,愛媛県,1352000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1101,総人口（男女計）2018-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1101; 千人×1000=人; ダウンロード 2026-07-07
2018,2018-10-01,39,高知県,706000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1101,総人口（男女計）2018-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1101; 千人×1000=人; ダウンロード 2026-07-07
2018,2018-10-01,40,福岡県,5107000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1101,総人口（男女計）2018-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1101; 千人×1000=人; ダウンロード 2026-07-07
2018,2018-10-01,41,佐賀県,819000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1101,総人口（男女計）2018-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1101; 千人×1000=人; ダウンロード 2026-07-07
2018,2018-10-01,42,長崎県,1341000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1101,総人口（男女計）2018-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1101; 千人×1000=人; ダウンロード 2026-07-07
2018,2018-10-01,43,熊本県,1757000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1101,総人口（男女計）2018-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1101; 千人×1000=人; ダウンロード 2026-07-07
2018,2018-10-01,44,大分県,1144000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1101,総人口（男女計）2018-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1101; 千人×1000=人; ダウンロード 2026-07-07
2018,2018-10-01,45,宮崎県,1081000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1101,総人口（男女計）2018-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1101; 千人×1000=人; ダウンロード 2026-07-07
2018,2018-10-01,46,鹿児島県,1614000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1101,総人口（男女計）2018-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1101; 千人×1000=人; ダウンロード 2026-07-07
2018,2018-10-01,47,沖縄県,1448000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1101,総人口（男女計）2018-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1101; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,01,北海道,5250000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,02,青森県,1246000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,03,岩手県,1227000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,04,宮城県,2306000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,05,秋田県,966000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,06,山形県,1078000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,07,福島県,1846000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,08,茨城県,2860000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,09,栃木県,1934000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,10,群馬県,1942000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,11,埼玉県,7350000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,12,千葉県,6259000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,13,東京都,13921000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,14,神奈川県,9198000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,15,新潟県,2223000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,16,富山県,1044000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,17,石川県,1138000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,18,福井県,768000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,19,山梨県,811000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,20,長野県,2049000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,21,岐阜県,1987000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,22,静岡県,3644000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,23,愛知県,7552000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,24,三重県,1781000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,25,滋賀県,1414000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,26,京都府,2583000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,27,大阪府,8809000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,28,兵庫県,5466000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,29,奈良県,1330000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,30,和歌山県,925000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,31,鳥取県,556000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,32,島根県,674000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,33,岡山県,1890000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,34,広島県,2804000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,35,山口県,1358000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,36,徳島県,728000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,37,香川県,956000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,38,愛媛県,1339000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,39,高知県,698000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,40,福岡県,5104000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,41,佐賀県,815000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,42,長崎県,1327000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,43,熊本県,1748000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,44,大分県,1135000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,45,宮崎県,1073000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,46,鹿児島県,1602000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2019,2019-10-01,47,沖縄県,1453000,e-Stat 人口推計 table_0003459027 (H27国勢調査基準),https://api.e-stat.go.jp/rest/3.0/app/json/getStatsData?appId=...&statsDataId=0003459027&cdCat01=000&cdCat02=01000&cdCat03=001&cdTime=1201,総人口（男女計）2019-10-01 H27国勢調査基準 単位=千人→×1000,time_code=1201; 千人×1000=人; ダウンロード 2026-07-07
2020,2020-10-01,01,北海道,5225000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,02,青森県,1238000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,03,岩手県,1211000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,04,宮城県,2302000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,05,秋田県,960000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,06,山形県,1068000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,07,福島県,1833000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,08,茨城県,2867000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,09,栃木県,1933000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,10,群馬県,1939000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,11,埼玉県,7345000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
