release_id,fiscal_year,indicator_id,indicator_name,prefecture_code,prefecture_name,rate_lower_per_100k,rate_upper_per_100k,rank_best_possible,rank_worst_possible,rank_interval_width,ranking_status,ambiguity_context
No.3,2016,IND_5210011,根充済み,47,沖縄県,33.8429,33.8429,46.0,46.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,01,北海道,297.3684,297.3684,16.0,16.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,02,青森県,435.5243,435.5243,9.0,9.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,03,岩手県,85.8964,85.8964,42.0,42.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,04,宮城県,102.2385,102.2385,39.0,39.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,05,秋田県,169.2771,169.2771,32.0,32.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,06,山形県,359.8004,359.8004,12.0,12.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,07,福島県,329.2774,329.2774,14.0,14.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,08,茨城県,267.7732,267.7732,20.0,20.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,09,栃木県,272.0491,272.0491,19.0,19.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,10,群馬県,569.5918,569.5918,6.0,6.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,11,埼玉県,236.4843,236.4843,22.0,22.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,12,千葉県,106.8364,106.8364,38.0,38.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,13,東京都,186.1119,186.1119,27.0,27.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,14,神奈川県,211.7043,211.7043,25.0,25.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,15,新潟県,5680.0618,5680.0618,1.0,1.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,16,富山県,874.6212,874.6212,4.0,4.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,17,石川県,90.1482,90.1482,41.0,41.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,18,福井県,135.1733,135.1733,34.0,34.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,19,山梨県,80.5589,80.5589,43.0,43.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,20,長野県,704.7688,704.7688,5.0,5.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,21,岐阜県,116.4343,116.4343,36.0,36.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,22,静岡県,256.0272,256.0272,21.0,21.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,23,愛知県,100.9568,100.9568,40.0,40.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,24,三重県,276.0556,276.0556,18.0,18.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,25,滋賀県,109.908,109.908,37.0,37.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,26,京都府,175.8369,175.8369,29.0,29.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,27,大阪府,2740.9045,2740.9045,3.0,3.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,28,兵庫県,351.0267,351.0267,13.0,13.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,29,奈良県,298.5905,298.5905,15.0,15.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,30,和歌山県,365.7143,365.7143,11.0,11.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,31,鳥取県,191.1504,191.1504,26.0,26.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,32,島根県,121.3139,121.3139,35.0,35.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,33,岡山県,432.8789,432.8789,10.0,10.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,34,広島県,212.0891,212.0891,24.0,24.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,35,山口県,487.8525,487.8525,8.0,8.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,36,徳島県,177.2544,177.2544,28.0,28.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,37,香川県,544.2606,544.2606,7.0,7.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,38,愛媛県,218.1818,218.1818,23.0,23.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,39,高知県,175.07,175.07,30.0,30.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,40,福岡県,43.1565,43.1565,46.0,46.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,41,佐賀県,60.1942,60.1942,45.0,45.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,42,長崎県,293.353,293.353,17.0,17.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,43,熊本県,151.2748,151.2748,33.0,33.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,44,大分県,174.6528,174.6528,31.0,31.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,45,宮崎県,22.6814,22.6814,47.0,47.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,46,鹿児島県,3909.4711,3909.4711,2.0,2.0,0.0,stable_point_identified,
No.4,2017,IND_5210011,根充済み,47,沖縄県,66.4588,66.4588,44.0,44.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,01,北海道,293.2085,293.2085,14.0,14.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,02,青森県,455.8195,455.8195,8.0,8.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,03,岩手県,93.7147,93.7147,42.0,42.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,04,宮城県,104.0155,104.0155,39.0,39.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,05,秋田県,174.9235,174.9235,29.0,29.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,06,山形県,364.7706,364.7706,11.0,11.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,07,福島県,261.1588,261.1588,20.0,20.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,08,茨城県,271.6719,271.6719,19.0,19.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,09,栃木県,272.9188,272.9188,18.0,18.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,10,群馬県,580.6865,580.6865,6.0,6.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,11,埼玉県,217.0123,217.0123,22.0,22.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,12,千葉県,112.6139,112.6139,37.0,37.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,13,東京都,181.609,181.609,27.0,27.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,14,神奈川県,199.9455,199.9455,24.0,24.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,15,新潟県,5742.2974,5742.2974,1.0,1.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,16,富山県,928.4762,928.4762,4.0,4.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,17,石川県,87.664,87.664,43.0,43.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,18,福井県,169.2506,169.2506,31.0,31.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,19,山梨県,94.492,94.492,41.0,41.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,20,長野県,759.8158,759.8158,5.0,5.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,21,岐阜県,116.3746,116.3746,36.0,36.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,22,静岡県,260.2077,260.2077,21.0,21.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,23,愛知県,99.8142,99.8142,40.0,40.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,24,三重県,276.7169,276.7169,17.0,17.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,25,滋賀県,106.4448,106.4448,38.0,38.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,26,京都府,174.0255,174.0255,30.0,30.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,27,大阪府,2636.5142,2636.5142,3.0,3.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,28,兵庫県,344.0554,344.0554,13.0,13.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,29,奈良県,292.3077,292.3077,15.0,15.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,30,和歌山県,346.9519,346.9519,12.0,12.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,31,鳥取県,156.9643,156.9643,32.0,32.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,32,島根県,120.8824,120.8824,35.0,35.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,33,岡山県,435.9326,435.9326,10.0,10.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,34,広島県,192.0483,192.0483,25.0,25.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,35,山口県,454.7445,454.7445,9.0,9.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,36,徳島県,200.4076,200.4076,23.0,23.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,37,香川県,553.1185,553.1185,7.0,7.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,38,愛媛県,180.6213,180.6213,28.0,28.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,39,高知県,58.9235,58.9235,44.0,44.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,40,福岡県,41.5312,41.5312,46.0,46.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,41,佐賀県,42.9792,42.9792,45.0,45.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,42,長崎県,291.4989,291.4989,16.0,16.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,43,熊本県,142.288,142.288,34.0,34.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,44,大分県,188.7238,188.7238,26.0,26.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,45,宮崎県,21.3691,21.3691,47.0,47.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,46,鹿児島県,3772.8005,3772.8005,2.0,2.0,0.0,stable_point_identified,
No.5,2018,IND_5210011,根充済み,47,沖縄県,146.8923,146.8923,33.0,33.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,01,北海道,300.8952,300.8952,13.0,13.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,02,青森県,473.8363,473.8363,8.0,8.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,03,岩手県,112.1434,112.1434,38.0,38.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,04,宮城県,91.9341,91.9341,41.0,41.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,05,秋田県,208.2816,208.2816,23.0,23.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,06,山形県,357.7922,357.7922,11.0,11.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,07,福島県,243.2828,243.2828,19.0,19.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,08,茨城県,252.9021,252.9021,17.0,17.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,09,栃木県,261.3237,261.3237,16.0,16.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,10,群馬県,620.9578,620.9578,6.0,6.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,11,埼玉県,215.1429,215.1429,22.0,22.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,12,千葉県,113.3408,113.3408,37.0,37.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,13,東京都,174.2906,174.2906,29.0,29.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,14,神奈川県,196.945,196.945,26.0,26.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,15,新潟県,5896.5362,5896.5362,1.0,1.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,16,富山県,996.1686,996.1686,4.0,4.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,17,石川県,83.9192,83.9192,42.0,42.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,18,福井県,158.8542,158.8542,31.0,31.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,19,山梨県,57.4599,57.4599,43.0,43.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,20,長野県,764.9585,764.9585,5.0,5.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,21,岐阜県,118.2184,118.2184,36.0,36.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,22,静岡県,244.5664,244.5664,18.0,18.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,23,愛知県,93.3528,93.3528,40.0,40.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,24,三重県,240.8198,240.8198,20.0,20.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,25,滋賀県,110.0424,110.0424,39.0,39.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,26,京都府,176.384,176.384,28.0,28.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,27,大阪府,2582.3362,2582.3362,3.0,3.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,28,兵庫県,344.4201,344.4201,12.0,12.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,29,奈良県,297.6692,297.6692,14.0,14.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,30,和歌山県,296.4324,296.4324,15.0,15.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,31,鳥取県,125.3597,125.3597,35.0,35.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,32,島根県,153.4125,153.4125,32.0,32.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,33,岡山県,423.4392,423.4392,10.0,10.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,34,広島県,197.2183,197.2183,25.0,25.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,35,山口県,446.3181,446.3181,9.0,9.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,36,徳島県,199.5879,199.5879,24.0,24.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,37,香川県,599.0586,599.0586,7.0,7.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,38,愛媛県,168.4839,168.4839,30.0,30.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,39,高知県,18.3381,18.3381,47.0,47.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,40,福岡県,32.9741,32.9741,45.0,45.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,41,佐賀県,42.454,42.454,44.0,44.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,42,長崎県,229.7664,229.7664,21.0,21.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,43,熊本県,150.286,150.286,33.0,33.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,44,大分県,183.7885,183.7885,27.0,27.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,45,宮崎県,21.9012,21.9012,46.0,46.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,46,鹿児島県,3760.799,3760.799,2.0,2.0,0.0,stable_point_identified,
No.6,2019,IND_5210011,根充済み,47,沖縄県,144.735,144.735,34.0,34.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,01,北海道,269.4737,269.4737,15.0,15.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,02,青森県,435.4604,435.4604,8.0,8.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,03,岩手県,109.8266,109.8266,36.0,36.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,04,宮城県,82.2328,82.2328,41.0,41.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,05,秋田県,208.6458,208.6458,20.0,20.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,06,山形県,338.2022,338.2022,11.0,11.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,07,福島県,206.6558,206.6558,21.0,21.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,08,茨城県,221.6254,221.6254,19.0,19.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,09,栃木県,241.1795,241.1795,16.0,16.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,10,群馬県,582.4136,582.4136,6.0,6.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,11,埼玉県,192.3622,192.3622,23.0,23.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,12,千葉県,99.8727,99.8727,39.0,39.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,13,東京都,147.957,147.957,30.0,30.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,14,神奈川県,182.2453,182.2453,24.0,24.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,15,新潟県,5593.4575,5593.4575,1.0,1.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,16,富山県,966.1836,966.1836,4.0,4.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,17,石川県,71.1386,71.1386,42.0,42.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,18,福井県,126.9883,126.9883,34.0,34.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,19,山梨県,52.8395,52.8395,43.0,43.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,20,長野県,688.3789,688.3789,5.0,5.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,21,岐阜県,110.662,110.662,35.0,35.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,22,静岡県,226.8098,226.8098,18.0,18.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,23,愛知県,85.8791,85.8791,40.0,40.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,24,三重県,237.1186,237.1186,17.0,17.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,25,滋賀県,107.9915,107.9915,37.0,37.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,26,京都府,163.1885,163.1885,28.0,28.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,27,大阪府,2379.1582,2379.1582,3.0,3.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,28,兵庫県,301.7566,301.7566,12.0,12.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,29,奈良県,290.6344,290.6344,13.0,13.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,30,和歌山県,282.3402,282.3402,14.0,14.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,31,鳥取県,102.5316,102.5316,38.0,38.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,32,島根県,133.383,133.383,32.0,32.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,33,岡山県,383.9513,383.9513,10.0,10.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,34,広島県,181.6071,181.6071,25.0,25.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,35,山口県,423.9195,423.9195,9.0,9.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,36,徳島県,152.3611,152.3611,29.0,29.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,37,香川県,539.7895,539.7895,7.0,7.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,38,愛媛県,165.3184,165.3184,27.0,27.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,39,高知県,17.1965,17.1965,47.0,47.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,40,福岡県,32.7361,32.7361,45.0,45.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,41,佐賀県,36.9914,36.9914,44.0,44.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,42,長崎県,201.9055,201.9055,22.0,22.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,43,熊本県,127.3878,127.3878,33.0,33.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,44,大分県,168.6833,168.6833,26.0,26.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,45,宮崎県,18.5981,18.5981,46.0,46.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,46,鹿児島県,3446.0957,3446.0957,2.0,2.0,0.0,stable_point_identified,
No.7,2020,IND_5210011,根充済み,47,沖縄県,139.0593,139.0593,31.0,31.0,0.0,stable_point_identified,
No.9,2022,IND_5210011,根充済み,01,北海道,272.8016,272.8016,14.0,14.0,0.0,stable_point_identified,
No.9,2022,IND_5210011,根充済み,02,青森県,415.7807,415.7807,8.0,8.0,0.0,stable_point_identified,
No.9,2022,IND_5210011,根充済み,03,岩手県,110.4149,110.4149,36.0,36.0,0.0,stable_point_identified,
No.9,2022,IND_5210011,根充済み,04,宮城県,110.7895,110.7895,35.0,35.0,0.0,stable_point_identified,
No.9,2022,IND_5210011,根充済み,05,秋田県,205.4839,205.4839,19.0,19.0,0.0,stable_point_identified,
No.9,2022,IND_5210011,根充済み,06,山形県,335.8309,335.8309,11.0,11.0,0.0,stable_point_identified,
