release_id,fiscal_year,indicator_id,indicator_name,prefecture_code,prefecture_name,cell_state,suppression_subtype,observed_count,count_lower,count_upper,bounds_status,ambiguity_flag
No.5,2018,IND_8843319,限局型若年性歯周炎,10,群馬県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,11,埼玉県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,12,千葉県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,13,東京都,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,14,神奈川県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,15,新潟県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,16,富山県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,17,石川県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,18,福井県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,19,山梨県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,20,長野県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,21,岐阜県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,22,静岡県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,23,愛知県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,24,三重県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,25,滋賀県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,26,京都府,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,27,大阪府,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,28,兵庫県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,29,奈良県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,30,和歌山県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,31,鳥取県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,32,島根県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,33,岡山県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,34,広島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,35,山口県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,36,徳島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,37,香川県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,38,愛媛県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,39,高知県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,40,福岡県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,41,佐賀県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,42,長崎県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,43,熊本県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,44,大分県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,45,宮崎県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,46,鹿児島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,47,沖縄県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5210011,根充済み,01,北海道,observed,not_suppressed,15797.0,15797.0,15797.0,point_identified,no
No.6,2019,IND_5210011,根充済み,02,青森県,observed,not_suppressed,5904.0,5904.0,5904.0,point_identified,no
No.6,2019,IND_5210011,根充済み,03,岩手県,observed,not_suppressed,1376.0,1376.0,1376.0,point_identified,no
No.6,2019,IND_5210011,根充済み,04,宮城県,observed,not_suppressed,2120.0,2120.0,2120.0,point_identified,no
No.6,2019,IND_5210011,根充済み,05,秋田県,observed,not_suppressed,2012.0,2012.0,2012.0,point_identified,no
No.6,2019,IND_5210011,根充済み,06,山形県,observed,not_suppressed,3857.0,3857.0,3857.0,point_identified,no
No.6,2019,IND_5210011,根充済み,07,福島県,observed,not_suppressed,4491.0,4491.0,4491.0,point_identified,no
No.6,2019,IND_5210011,根充済み,08,茨城県,observed,not_suppressed,7233.0,7233.0,7233.0,point_identified,no
No.6,2019,IND_5210011,根充済み,09,栃木県,observed,not_suppressed,5054.0,5054.0,5054.0,point_identified,no
No.6,2019,IND_5210011,根充済み,10,群馬県,observed,not_suppressed,12059.0,12059.0,12059.0,point_identified,no
No.6,2019,IND_5210011,根充済み,11,埼玉県,observed,not_suppressed,15813.0,15813.0,15813.0,point_identified,no
No.6,2019,IND_5210011,根充済み,12,千葉県,observed,not_suppressed,7094.0,7094.0,7094.0,point_identified,no
No.6,2019,IND_5210011,根充済み,13,東京都,observed,not_suppressed,24263.0,24263.0,24263.0,point_identified,no
No.6,2019,IND_5210011,根充済み,14,神奈川県,observed,not_suppressed,18115.0,18115.0,18115.0,point_identified,no
No.6,2019,IND_5210011,根充済み,15,新潟県,observed,not_suppressed,131080.0,131080.0,131080.0,point_identified,no
No.6,2019,IND_5210011,根充済み,16,富山県,observed,not_suppressed,10400.0,10400.0,10400.0,point_identified,no
No.6,2019,IND_5210011,根充済み,17,石川県,observed,not_suppressed,955.0,955.0,955.0,point_identified,no
No.6,2019,IND_5210011,根充済み,18,福井県,observed,not_suppressed,1220.0,1220.0,1220.0,point_identified,no
No.6,2019,IND_5210011,根充済み,19,山梨県,observed,not_suppressed,466.0,466.0,466.0,point_identified,no
No.6,2019,IND_5210011,根充済み,20,長野県,observed,not_suppressed,15674.0,15674.0,15674.0,point_identified,no
No.6,2019,IND_5210011,根充済み,21,岐阜県,observed,not_suppressed,2349.0,2349.0,2349.0,point_identified,no
No.6,2019,IND_5210011,根充済み,22,静岡県,observed,not_suppressed,8912.0,8912.0,8912.0,point_identified,no
No.6,2019,IND_5210011,根充済み,23,愛知県,observed,not_suppressed,7050.0,7050.0,7050.0,point_identified,no
No.6,2019,IND_5210011,根充済み,24,三重県,observed,not_suppressed,4289.0,4289.0,4289.0,point_identified,no
No.6,2019,IND_5210011,根充済み,25,滋賀県,observed,not_suppressed,1556.0,1556.0,1556.0,point_identified,no
No.6,2019,IND_5210011,根充済み,26,京都府,observed,not_suppressed,4556.0,4556.0,4556.0,point_identified,no
No.6,2019,IND_5210011,根充済み,27,大阪府,observed,not_suppressed,227478.0,227478.0,227478.0,point_identified,no
No.6,2019,IND_5210011,根充済み,28,兵庫県,observed,not_suppressed,18826.0,18826.0,18826.0,point_identified,no
No.6,2019,IND_5210011,根充済み,29,奈良県,observed,not_suppressed,3959.0,3959.0,3959.0,point_identified,no
No.6,2019,IND_5210011,根充済み,30,和歌山県,observed,not_suppressed,2742.0,2742.0,2742.0,point_identified,no
No.6,2019,IND_5210011,根充済み,31,鳥取県,observed,not_suppressed,697.0,697.0,697.0,point_identified,no
No.6,2019,IND_5210011,根充済み,32,島根県,observed,not_suppressed,1034.0,1034.0,1034.0,point_identified,no
No.6,2019,IND_5210011,根充済み,33,岡山県,observed,not_suppressed,8003.0,8003.0,8003.0,point_identified,no
No.6,2019,IND_5210011,根充済み,34,広島県,observed,not_suppressed,5530.0,5530.0,5530.0,point_identified,no
No.6,2019,IND_5210011,根充済み,35,山口県,observed,not_suppressed,6061.0,6061.0,6061.0,point_identified,no
No.6,2019,IND_5210011,根充済み,36,徳島県,observed,not_suppressed,1453.0,1453.0,1453.0,point_identified,no
No.6,2019,IND_5210011,根充済み,37,香川県,observed,not_suppressed,5727.0,5727.0,5727.0,point_identified,no
No.6,2019,IND_5210011,根充済み,38,愛媛県,observed,not_suppressed,2256.0,2256.0,2256.0,point_identified,no
No.6,2019,IND_5210011,根充済み,39,高知県,observed,not_suppressed,128.0,128.0,128.0,point_identified,no
No.6,2019,IND_5210011,根充済み,40,福岡県,observed,not_suppressed,1683.0,1683.0,1683.0,point_identified,no
No.6,2019,IND_5210011,根充済み,41,佐賀県,observed,not_suppressed,346.0,346.0,346.0,point_identified,no
No.6,2019,IND_5210011,根充済み,42,長崎県,observed,not_suppressed,3049.0,3049.0,3049.0,point_identified,no
No.6,2019,IND_5210011,根充済み,43,熊本県,observed,not_suppressed,2627.0,2627.0,2627.0,point_identified,no
No.6,2019,IND_5210011,根充済み,44,大分県,observed,not_suppressed,2086.0,2086.0,2086.0,point_identified,no
No.6,2019,IND_5210011,根充済み,45,宮崎県,observed,not_suppressed,235.0,235.0,235.0,point_identified,no
No.6,2019,IND_5210011,根充済み,46,鹿児島県,observed,not_suppressed,60248.0,60248.0,60248.0,point_identified,no
No.6,2019,IND_5210011,根充済み,47,沖縄県,observed,not_suppressed,2103.0,2103.0,2103.0,point_identified,no
No.6,2019,IND_5220077,血行性歯髄炎,01,北海道,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,02,青森県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,03,岩手県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,04,宮城県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,05,秋田県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,06,山形県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,07,福島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,08,茨城県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,09,栃木県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,10,群馬県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,11,埼玉県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,12,千葉県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,13,東京都,observed,not_suppressed,73.0,73.0,73.0,point_identified,no
No.6,2019,IND_5220077,血行性歯髄炎,14,神奈川県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,15,新潟県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,16,富山県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,17,石川県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,18,福井県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,19,山梨県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,20,長野県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,21,岐阜県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,22,静岡県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,23,愛知県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,24,三重県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,25,滋賀県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,26,京都府,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,27,大阪府,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,28,兵庫県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,29,奈良県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,30,和歌山県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,31,鳥取県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,32,島根県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,33,岡山県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,34,広島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,35,山口県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,36,徳島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,37,香川県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,38,愛媛県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,39,高知県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,40,福岡県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,41,佐賀県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,42,長崎県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,43,熊本県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,44,大分県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,45,宮崎県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,46,鹿児島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_5220077,血行性歯髄炎,47,沖縄県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,01,北海道,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,02,青森県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,03,岩手県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,04,宮城県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,05,秋田県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,06,山形県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,07,福島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,08,茨城県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,09,栃木県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,10,群馬県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,11,埼玉県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,12,千葉県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,13,東京都,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,14,神奈川県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,15,新潟県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,16,富山県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,17,石川県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,18,福井県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,19,山梨県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,20,長野県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,21,岐阜県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,22,静岡県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,23,愛知県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,24,三重県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,25,滋賀県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,26,京都府,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,27,大阪府,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,28,兵庫県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,29,奈良県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,30,和歌山県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,31,鳥取県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,32,島根県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,33,岡山県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,34,広島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,35,山口県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,36,徳島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,37,香川県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,38,愛媛県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,39,高知県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,40,福岡県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,41,佐賀県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,42,長崎県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,43,熊本県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,44,大分県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,45,宮崎県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,46,鹿児島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.6,2019,IND_8843319,限局型若年性歯周炎,47,沖縄県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.7,2020,IND_5210011,根充済み,01,北海道,observed,not_suppressed,14080.0,14080.0,14080.0,point_identified,no
No.7,2020,IND_5210011,根充済み,02,青森県,observed,not_suppressed,5391.0,5391.0,5391.0,point_identified,no
No.7,2020,IND_5210011,根充済み,03,岩手県,observed,not_suppressed,1330.0,1330.0,1330.0,point_identified,no
No.7,2020,IND_5210011,根充済み,04,宮城県,observed,not_suppressed,1893.0,1893.0,1893.0,point_identified,no
No.7,2020,IND_5210011,根充済み,05,秋田県,observed,not_suppressed,2003.0,2003.0,2003.0,point_identified,no
No.7,2020,IND_5210011,根充済み,06,山形県,observed,not_suppressed,3612.0,3612.0,3612.0,point_identified,no
No.7,2020,IND_5210011,根充済み,07,福島県,observed,not_suppressed,3788.0,3788.0,3788.0,point_identified,no
No.7,2020,IND_5210011,根充済み,08,茨城県,observed,not_suppressed,6354.0,6354.0,6354.0,point_identified,no
No.7,2020,IND_5210011,根充済み,09,栃木県,observed,not_suppressed,4662.0,4662.0,4662.0,point_identified,no
No.7,2020,IND_5210011,根充済み,10,群馬県,observed,not_suppressed,11293.0,11293.0,11293.0,point_identified,no
No.7,2020,IND_5210011,根充済み,11,埼玉県,observed,not_suppressed,14129.0,14129.0,14129.0,point_identified,no
No.7,2020,IND_5210011,根充済み,12,千葉県,observed,not_suppressed,6276.0,6276.0,6276.0,point_identified,no
No.7,2020,IND_5210011,根充済み,13,東京都,observed,not_suppressed,20785.0,20785.0,20785.0,point_identified,no
No.7,2020,IND_5210011,根充済み,14,神奈川県,observed,not_suppressed,16834.0,16834.0,16834.0,point_identified,no
No.7,2020,IND_5210011,根充済み,15,新潟県,observed,not_suppressed,123112.0,123112.0,123112.0,point_identified,no
No.7,2020,IND_5210011,根充済み,16,富山県,observed,not_suppressed,10000.0,10000.0,10000.0,point_identified,no
No.7,2020,IND_5210011,根充済み,17,石川県,observed,not_suppressed,806.0,806.0,806.0,point_identified,no
No.7,2020,IND_5210011,根充済み,18,福井県,observed,not_suppressed,974.0,974.0,974.0,point_identified,no
No.7,2020,IND_5210011,根充済み,19,山梨県,observed,not_suppressed,428.0,428.0,428.0,point_identified,no
No.7,2020,IND_5210011,根充済み,20,長野県,observed,not_suppressed,14098.0,14098.0,14098.0,point_identified,no
No.7,2020,IND_5210011,根充済み,21,岐阜県,observed,not_suppressed,2190.0,2190.0,2190.0,point_identified,no
No.7,2020,IND_5210011,根充済み,22,静岡県,observed,not_suppressed,8240.0,8240.0,8240.0,point_identified,no
No.7,2020,IND_5210011,根充済み,23,愛知県,observed,not_suppressed,6477.0,6477.0,6477.0,point_identified,no
No.7,2020,IND_5210011,根充済み,24,三重県,observed,not_suppressed,4197.0,4197.0,4197.0,point_identified,no
No.7,2020,IND_5210011,根充済み,25,滋賀県,observed,not_suppressed,1527.0,1527.0,1527.0,point_identified,no
No.7,2020,IND_5210011,根充済み,26,京都府,observed,not_suppressed,4207.0,4207.0,4207.0,point_identified,no
No.7,2020,IND_5210011,根充済み,27,大阪府,observed,not_suppressed,210270.0,210270.0,210270.0,point_identified,no
No.7,2020,IND_5210011,根充済み,28,兵庫県,observed,not_suppressed,16491.0,16491.0,16491.0,point_identified,no
No.7,2020,IND_5210011,根充済み,29,奈良県,observed,not_suppressed,3848.0,3848.0,3848.0,point_identified,no
No.7,2020,IND_5210011,根充済み,30,和歌山県,observed,not_suppressed,2606.0,2606.0,2606.0,point_identified,no
No.7,2020,IND_5210011,根充済み,31,鳥取県,observed,not_suppressed,567.0,567.0,567.0,point_identified,no
No.7,2020,IND_5210011,根充済み,32,島根県,observed,not_suppressed,895.0,895.0,895.0,point_identified,no
No.7,2020,IND_5210011,根充済み,33,岡山県,observed,not_suppressed,7249.0,7249.0,7249.0,point_identified,no
No.7,2020,IND_5210011,根充済み,34,広島県,observed,not_suppressed,5085.0,5085.0,5085.0,point_identified,no
No.7,2020,IND_5210011,根充済み,35,山口県,observed,not_suppressed,5689.0,5689.0,5689.0,point_identified,no
No.7,2020,IND_5210011,根充済み,36,徳島県,observed,not_suppressed,1097.0,1097.0,1097.0,point_identified,no
No.7,2020,IND_5210011,根充済み,37,香川県,observed,not_suppressed,5128.0,5128.0,5128.0,point_identified,no
No.7,2020,IND_5210011,根充済み,38,愛媛県,observed,not_suppressed,2207.0,2207.0,2207.0,point_identified,no
No.7,2020,IND_5210011,根充済み,39,高知県,observed,not_suppressed,119.0,119.0,119.0,point_identified,no
No.7,2020,IND_5210011,根充済み,40,福岡県,observed,not_suppressed,1681.0,1681.0,1681.0,point_identified,no
No.7,2020,IND_5210011,根充済み,41,佐賀県,observed,not_suppressed,300.0,300.0,300.0,point_identified,no
No.7,2020,IND_5210011,根充済み,42,長崎県,observed,not_suppressed,2649.0,2649.0,2649.0,point_identified,no
No.7,2020,IND_5210011,根充済み,43,熊本県,observed,not_suppressed,2214.0,2214.0,2214.0,point_identified,no
No.7,2020,IND_5210011,根充済み,44,大分県,observed,not_suppressed,1896.0,1896.0,1896.0,point_identified,no
No.7,2020,IND_5210011,根充済み,45,宮崎県,observed,not_suppressed,199.0,199.0,199.0,point_identified,no
